HTTP Code,Download Time,Download Size,URL
07/21/2014 22:39:10 PM,200,0.028,1835,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=co
07/21/2014 22:39:10 PM,200,0.026,814,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=com
07/21/2014 22:39:10 PM,200,0.025,324,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comm
07/21/2014 22:39:10 PM,200,0.025,247,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comma
07/21/2014 22:39:10 PM,200,0.311,106886,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/search?QTEXT=comma
07/21/2014 22:39:40 PM,200,0.041,4982,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=c
07/21/2014 22:39:40 PM,200,0.029,1835,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=co
07/21/2014 22:39:40 PM,200,0.027,814,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=com
07/21/2014 22:39:40 PM,200,0.024,324,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comm
07/21/2014 22:39:40 PM,200,0.024,247,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comma
07/21/2014 22:39:40 PM,200,0.373,106886,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/search?QTEXT=comma
07/21/2014 22:40:11 PM,200,0.036,4982,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=c
07/21/2014 22:40:11 PM,200,0.028,1835,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=co
07/21/2014 22:40:11 PM,200,0.025,814,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=com
07/21/2014 22:40:11 PM,200,0.032,324,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comm
07/21/2014 22:40:11 PM,200,0.026,247,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comma
07/21/2014 22:40:11 PM,200,0.273,106886,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/search?QTEXT=comma
07/21/2014 22:40:41 PM,200,0.041,4982,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=c
07/21/2014 22:40:41 PM,200,0.032,1835,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=co
07/21/2014 22:40:41 PM,200,0.024,814,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=com
07/21/2014 22:40:41 PM,200,0.029,324,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comm
07/21/2014 22:40:41 PM,200,0.031,247,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comma
07/21/2014 22:40:41 PM,200,0.318,106886,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/search?QTEXT=comma
07/21/2014 22:41:12 PM,200,0.041,4982,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=c
07/21/2014 22:41:12 PM,200,0.029,1835,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=co
07/21/2014 22:41:12 PM,200,0.033,814,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=com
07/21/2014 22:41:12 PM,200,0.033,324,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comm
07/21/2014 22:41:12 PM,200,0.024,247,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comma
07/21/2014 22:41:12 PM,200,0.360,106886,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/search?QTEXT=comma
07/21/2014 22:41:43 PM,200,0.038,4982,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=c
07/21/2014 22:41:43 PM,200,0.029,1835,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=co
07/21/2014 22:41:43 PM,200,0.026,814,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=com
07/21/2014 22:41:43 PM,200,0.023,324,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comm
07/21/2014 22:41:43 PM,200,0.025,247,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comma
07/21/2014 22:41:43 PM,200,0.309,106886,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/search?QTEXT=comma
07/21/2014 22:42:13 PM,200,0.037,4982,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=c
07/21/2014 22:42:13 PM,200,0.026,1835,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=co
07/21/2014 22:42:13 PM,200,0.026,814,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=com
07/21/2014 22:42:13 PM,200,0.023,324,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comm
07/21/2014 22:42:13 PM,200,0.024,247,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comma
07/21/2014 22:42:13 PM,200,0.320,106886,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/search?QTEXT=comma
07/21/2014 22:42:44 PM,200,0.521,4982,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=c
07/21/2014 22:42:44 PM,200,0.031,1835,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=co
07/21/2014 22:42:44 PM,200,0.036,814,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=com
07/21/2014 22:42:44 PM,200,0.025,324,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comm
07/21/2014 22:42:44 PM,200,0.026,247,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comma
07/21/2014 22:42:44 PM,200,0.339,106886,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/search?QTEXT=comma
07/21/2014 22:43:15 PM,200,0.033,4982,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=c
07/21/2014 22:43:15 PM,200,0.031,1835,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=co
07/21/2014 22:43:15 PM,200,0.027,814,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=com
07/21/2014 22:43:15 PM,200,0.025,324,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comm
07/21/2014 22:43:15 PM,200,0.024,247,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comma
07/21/2014 22:43:15 PM,200,0.435,106886,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/search?QTEXT=comma
07/21/2014 22:43:45 PM,200,0.045,4982,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=c
07/21/2014 22:43:45 PM,200,0.043,1835,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=co
07/21/2014 22:43:45 PM,200,0.025,814,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=com
07/21/2014 22:43:45 PM,200,0.028,324,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comm
07/21/2014 22:43:45 PM,200,0.026,247,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comma
07/21/2014 22:43:45 PM,200,0.387,106886,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/search?QTEXT=comma
07/21/2014 22:44:16 PM,200,0.031,4982,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=c
07/21/2014 22:44:16 PM,200,0.030,1835,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=co
07/21/2014 22:44:16 PM,200,0.025,814,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=com
07/21/2014 22:44:16 PM,200,0.028,324,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comm
07/21/2014 22:44:16 PM,200,0.028,247,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comma
07/21/2014 22:44:16 PM,200,0.335,106886,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/search?QTEXT=comma
07/21/2014 22:44:46 PM,200,0.041,4982,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=c
07/21/2014 22:44:46 PM,200,0.028,1835,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=co
07/21/2014 22:44:46 PM,200,0.028,814,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=com
07/21/2014 22:44:46 PM,200,0.024,324,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comm
07/21/2014 22:44:46 PM,200,0.023,247,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comma
07/21/2014 22:44:46 PM,200,0.338,106886,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/search?QTEXT=comma
07/21/2014 22:45:17 PM,200,0.047,4982,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=c
07/21/2014 22:45:17 PM,200,0.032,1835,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=co
07/21/2014 22:45:17 PM,200,0.025,814,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=com
07/21/2014 22:45:17 PM,200,0.028,324,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comm
07/21/2014 22:45:17 PM,200,0.024,247,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comma
07/21/2014 22:45:17 PM,200,0.313,106886,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/search?QTEXT=comma
07/21/2014 22:45:48 PM,200,0.048,4982,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=c
07/21/2014 22:45:48 PM,200,0.024,1835,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=co
07/21/2014 22:45:48 PM,200,0.026,814,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=com
07/21/2014 22:45:48 PM,200,0.024,324,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comm
07/21/2014 22:45:48 PM,200,0.025,247,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comma
07/21/2014 22:45:48 PM,200,0.451,106886,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/search?QTEXT=comma
07/21/2014 22:46:18 PM,200,0.046,4982,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=c
07/21/2014 22:46:18 PM,200,0.027,1835,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=co
07/21/2014 22:46:18 PM,200,0.026,814,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=com
07/21/2014 22:46:18 PM,200,0.023,324,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comm
07/21/2014 22:46:18 PM,200,0.026,247,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comma
07/21/2014 22:46:18 PM,200,0.369,106886,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/search?QTEXT=comma
07/21/2014 22:46:49 PM,200,0.049,4982,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=c
07/21/2014 22:46:49 PM,200,0.036,1835,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=co
07/21/2014 22:46:49 PM,200,0.038,814,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=com
07/21/2014 22:46:49 PM,200,0.026,324,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comm
07/21/2014 22:46:49 PM,200,0.028,247,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comma
07/21/2014 22:46:49 PM,200,0.384,106886,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/search?QTEXT=comma
07/21/2014 22:47:19 PM,200,0.522,4982,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=c
07/21/2014 22:47:19 PM,200,0.029,1835,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=co
07/21/2014 22:47:19 PM,200,0.026,814,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=com
07/21/2014 22:47:19 PM,200,0.025,324,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comm
07/21/2014 22:47:19 PM,200,0.025,247,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comma
07/21/2014 22:47:19 PM,200,0.340,106886,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/search?QTEXT=comma
07/21/2014 22:47:50 PM,200,0.529,4982,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=c
07/21/2014 22:47:50 PM,200,0.031,1835,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=co
07/21/2014 22:47:50 PM,200,0.029,814,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=com
07/21/2014 22:47:50 PM,200,0.028,324,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comm
07/21/2014 22:47:50 PM,200,0.023,247,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comma
07/21/2014 22:47:50 PM,200,0.374,106886,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/search?QTEXT=comma
07/21/2014 22:48:22 PM,200,0.048,4982,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=c
07/21/2014 22:48:22 PM,200,0.030,1835,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=co
07/21/2014 22:48:22 PM,200,0.027,814,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=com
07/21/2014 22:48:22 PM,200,0.025,324,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comm
07/21/2014 22:48:22 PM,200,0.025,247,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comma
07/21/2014 22:48:22 PM,200,0.352,106886,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/search?QTEXT=comma
07/21/2014 22:48:52 PM,200,0.040,4982,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=c
07/21/2014 22:48:52 PM,200,0.026,1835,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=co
07/21/2014 22:48:52 PM,200,0.027,814,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=com
07/21/2014 22:48:52 PM,200,0.034,324,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comm
07/21/2014 22:48:52 PM,200,0.050,247,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comma
07/21/2014 22:48:52 PM,200,0.273,106886,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/search?QTEXT=comma
07/21/2014 22:49:23 PM,200,0.049,4982,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=c
07/21/2014 22:49:23 PM,200,0.034,1835,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=co
07/21/2014 22:49:23 PM,200,0.044,814,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=com
07/21/2014 22:49:23 PM,200,0.027,324,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comm
07/21/2014 22:49:23 PM,200,0.025,247,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comma
07/21/2014 22:49:23 PM,200,0.392,106886,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/search?QTEXT=comma
07/21/2014 22:49:53 PM,200,0.040,4982,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=c
07/21/2014 22:49:53 PM,200,0.028,1835,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=co
07/21/2014 22:49:53 PM,200,0.027,814,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=com
07/21/2014 22:49:53 PM,200,0.025,324,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comm
07/21/2014 22:49:53 PM,200,0.025,247,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comma
07/21/2014 22:49:53 PM,200,0.304,106886,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/search?QTEXT=comma
07/21/2014 22:50:24 PM,200,0.048,4982,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=c
07/21/2014 22:50:24 PM,200,0.029,1835,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=co
07/21/2014 22:50:24 PM,200,0.025,814,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=com
07/21/2014 22:50:24 PM,200,0.025,324,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comm
07/21/2014 22:50:24 PM,200,0.028,247,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comma
07/21/2014 22:50:24 PM,200,0.344,106886,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/search?QTEXT=comma
07/21/2014 22:50:54 PM,200,0.047,4982,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=c
07/21/2014 22:50:54 PM,200,0.026,1835,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=co
07/21/2014 22:50:54 PM,200,0.027,814,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=com
07/21/2014 22:50:54 PM,200,0.029,324,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comm
07/21/2014 22:50:54 PM,200,0.025,247,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comma
07/21/2014 22:50:54 PM,200,0.272,106886,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/search?QTEXT=comma
07/21/2014 22:51:25 PM,200,0.044,4982,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=c
07/21/2014 22:51:25 PM,200,0.028,1835,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=co
07/21/2014 22:51:25 PM,200,0.030,814,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=com
07/21/2014 22:51:25 PM,200,0.024,324,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comm
07/21/2014 22:51:25 PM,200,0.026,247,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comma
07/21/2014 22:51:25 PM,200,0.381,106886,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/search?QTEXT=comma
07/21/2014 22:51:55 PM,200,0.041,4982,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=c
07/21/2014 22:51:55 PM,200,1.243,1835,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=co
07/21/2014 22:51:55 PM,200,0.030,814,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=com
07/21/2014 22:51:55 PM,200,0.025,324,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comm
07/21/2014 22:51:55 PM,200,0.024,247,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comma
07/21/2014 22:51:55 PM,200,0.385,106886,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/search?QTEXT=comma
07/21/2014 22:52:27 PM,200,0.042,4982,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=c
07/21/2014 22:52:27 PM,200,0.027,1835,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=co
07/21/2014 22:52:27 PM,200,0.026,814,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=com
07/21/2014 22:52:27 PM,200,0.030,324,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comm
07/21/2014 22:52:27 PM,200,0.024,247,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comma
07/21/2014 22:52:27 PM,200,0.323,106886,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/search?QTEXT=comma
07/21/2014 22:52:58 PM,200,0.526,4982,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=c
07/21/2014 22:52:58 PM,200,0.027,1835,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=co
07/21/2014 22:52:58 PM,200,0.026,814,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=com
07/21/2014 22:52:58 PM,200,0.026,324,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comm
07/21/2014 22:52:58 PM,200,0.023,247,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comma
07/21/2014 22:52:58 PM,200,0.346,106886,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/search?QTEXT=comma
07/21/2014 22:53:29 PM,200,0.044,4982,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=c
07/21/2014 22:53:29 PM,200,0.031,1835,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=co
07/21/2014 22:53:29 PM,200,0.028,814,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=com
07/21/2014 22:53:29 PM,200,0.025,324,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comm
07/21/2014 22:53:29 PM,200,0.025,247,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comma
07/21/2014 22:53:29 PM,200,0.302,106886,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/search?QTEXT=comma
07/21/2014 22:53:59 PM,200,0.043,4982,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=c
07/21/2014 22:53:59 PM,200,0.027,1835,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=co
07/21/2014 22:53:59 PM,200,0.026,814,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=com
07/21/2014 22:53:59 PM,200,0.026,324,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comm
07/21/2014 22:53:59 PM,200,0.026,247,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comma
07/21/2014 22:53:59 PM,200,0.299,106886,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/search?QTEXT=comma
07/21/2014 22:54:30 PM,200,0.043,4982,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=c
07/21/2014 22:54:30 PM,200,0.030,1835,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=co
07/21/2014 22:54:30 PM,200,0.025,814,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=com
07/21/2014 22:54:30 PM,200,0.026,324,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comm
07/21/2014 22:54:30 PM,200,0.023,247,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comma
07/21/2014 22:54:30 PM,200,0.248,106886,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/search?QTEXT=comma
07/21/2014 22:55:00 PM,200,0.047,4982,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=c
07/21/2014 22:55:00 PM,200,0.029,1835,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=co
07/21/2014 22:55:00 PM,200,0.028,814,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=com
07/21/2014 22:55:00 PM,200,0.028,324,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comm
07/21/2014 22:55:00 PM,200,0.025,247,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comma
07/21/2014 22:55:00 PM,200,0.324,106886,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/search?QTEXT=comma
07/21/2014 22:55:31 PM,200,0.046,4982,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=c
07/21/2014 22:55:31 PM,200,0.028,1835,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=co
07/21/2014 22:55:31 PM,200,0.030,814,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=com
07/21/2014 22:55:31 PM,200,0.027,324,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comm
07/21/2014 22:55:31 PM,200,0.024,247,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comma
07/21/2014 22:55:31 PM,200,0.323,106886,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/search?QTEXT=comma
07/21/2014 22:56:01 PM,200,0.050,4982,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=c
07/21/2014 22:56:01 PM,200,0.029,1835,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=co
07/21/2014 22:56:01 PM,200,0.027,814,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=com
07/21/2014 22:56:01 PM,200,0.023,324,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comm
07/21/2014 22:56:01 PM,200,0.039,247,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comma
07/21/2014 22:56:01 PM,200,0.347,106886,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/search?QTEXT=comma
07/21/2014 22:56:32 PM,200,0.038,4982,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=c
07/21/2014 22:56:32 PM,200,0.029,1835,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=co
07/21/2014 22:56:32 PM,200,0.039,814,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=com
07/21/2014 22:56:32 PM,200,0.024,324,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comm
07/21/2014 22:56:32 PM,200,0.026,247,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comma
07/21/2014 22:56:32 PM,200,0.372,106886,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/search?QTEXT=comma
07/21/2014 22:57:03 PM,200,0.044,4982,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=c
07/21/2014 22:57:03 PM,200,0.026,1835,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=co
07/21/2014 22:57:03 PM,200,0.026,814,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=com
07/21/2014 22:57:03 PM,200,0.026,324,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comm
07/21/2014 22:57:03 PM,200,0.031,247,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=comma
07/21/2014 22:57:03 PM,200,0.329,106886,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/search?QTEXT=comma
07/21/2014 22:57:33 PM,200,0.034,4982,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=c
07/21/2014 22:57:33 PM,200,0.028,1835,http://qa.bedfordstmartins.com/externals/beingmetasearch/ew/predict?prefix=co
